name,lat,lon,star
峨眉山花园城度假酒店,29.579462653555,103.48300584245,4
峨眉山幸福树酒店,29.573045377001,103.45781885447,3
峨眉山绕佛阁度假酒店,29.585869,103.448516,5
峨眉山御泉湾温泉酒店,29.569419,103.465784,5
峨眉山饭店(灵秀温泉),29.57112275,103.4579336,4
丽呈别院·峨眉禅泉,29.596283,103.504488,4
峨眉山大酒店,29.57307889,103.4533153,4
洪雅禅驿·半山院子,29.566167,103.263419,3
峨眉山浮生宿迹·民宿,29.585904,103.450024,4
峨眉山拜愚庭云涧温泉艺术酒店,29.575505,103.451862,3
峨眉山蓝光己庄·悟啦啦主题亲子酒店,29.579401,103.482538,5
峨眉山斯维登度假公寓(峨眉青庐),29.576064567032,103.46649345366,4
洪雅远山云驿民宿,29.592342,103.258237,3
峨眉山印主题山与湖酒店,29.583594,103.464011,4
峨眉山温泉饭店,29.57114010956,103.45800274977,5
峨眉山御泉湾·倚泉居酒店,29.568516,103.464921,4
峨眉山欣隆门精品酒店,29.544693,103.339969,3
城市便捷酒店(峨眉山店),29.572298,103.456246,2
峨眉山荷堂揽月温泉民宿,29.585112,103.412183,4
拈花溪峨眉山精品温泉民宿,29.574283,103.460919,3
峨眉山蓝光己庄酒店,29.578579324288,103.48219813365,5
峨眉山璞澜丽呈酒店,29.566319,103.464211,4
峨眉山漫雅温泉度假酒店,29.569207,103.466538,4
峨眉山逸闲庄度假酒店,29.582434,103.478608,4
峨眉山瑜伽温泉酒店,29.572987,103.453384,4
峨眉山智选假日酒店,29.587262,103.449433,4
峨眉山勐巴拉酒店,29.572282871711,103.4580019142,3
峨眉山隐舍精品酒店,29.582339098311,103.4783571932,3
峨眉山恒迈酒店,29.59963,103.5208,5
维也纳智好酒店(峨眉站水晶广场店),29.601874830207,103.52575716008,4
Q加·花涧凤缘酒店(峨眉山报国寺店),29.572813809821,103.45810378004,2
雷洞坪友好饭店,29.544156,103.339518,2
峨眉山悦舍精品酒店,29.579208,103.469579,4
福缘·缘起山居(峨眉山五显岗店),29.581786,103.414226,2
峨眉山莫奈艺术酒店,29.583522,103.479404,2
Q加·鸽子花儿精品酒店(峨眉山报国寺店),29.573463286198,103.45856652087,2
峨眉山巢壳假日酒店,29.579607,103.479791,2
峨眉山悠途之家主题酒店,29.57263,103.458347,3
峨眉山澜柏酒店,29.597127231259,103.5020134181,2
峨眉山木子酒店,29.604508,103.514086,3
峨眉山梵星山舍,29.585999,103.450237,4
骏怡酒店(峨眉山北门桥店),29.611391,103.492165,2
峨眉山金瑞花园酒店,29.609839711505,103.4885017859,3
峨眉山灵境别院,29.576356,103.452032,2
峨眉山清音谷度假庄园,29.581694,103.417747,2
峨眉山黄湾小镇两间民宿,29.584185,103.450857,2
雅鑫度假酒店(峨眉山七里坪店),29.565733,103.262143,2
峨眉山IN·栖度假公寓,29.585847,103.450373,2
峨眉山千寻山居客栈,29.586559,103.447865,2
峨眉山可可木酒店,29.572471,103.457898,2
峨眉山安境·栖麓轻奢精品客栈,29.587263,103.450236,4
TOWO上品酒店(峨眉山报国寺店),29.573064,103.45798,3
峨眉山醉木溪精品民宿,29.590209,103.442322,2
峨眉山雷洞坪金川大酒店,29.545307,103.340058,2
峨眉山云孚里·云宿云水居,29.586269,103.448376,3
银座隽兰民宿(峨眉山景区店),29.585917,103.443858,3
峨眉山观景温泉汤屋,29.573906,103.453284,5
峨眉山仙味庄主题酒店,29.544222,103.339643,3
宜必思酒店(峨眉山高铁站店),29.57979,103.470044,3
七里坪华生温泉酒店,29.565217,103.262814,4
峨眉山泰迪熊精品酒店,29.57265216045,103.45740610389,3
欢墅度假别墅(峨眉山与湖温泉汤屋店),29.583412547576,103.46427296383,4
峨眉山伴山之宿精品民宿,29.585024,103.455993,3
海韵·幽居(峨眉山大佛禅院店),29.597122,103.503552,2
峨眉山福家酒店,29.58190606604,103.41286247872,2
弄月峨眉山居民宿,29.57443685816,103.45003653133,3
久栖·峨眉山侣途驿栈,29.579438,103.406101,3
峨眉山加瑞森智能酒店,29.600503,103.526728,3
峨眉山苹果居度假酒店,29.569615,103.466475,4
峨眉山清溪别院民宿,29.57904,103.402517,2
峨眉山康嘉逸居·峨嵋园酒店,29.580267,103.470536,3
峨眉山寂然精品民宿,29.576182,103.451389,2
峨眉山丽呈璞寓酒店,29.566344,103.464899,4
峨眉山等风来民宿,29.587279,103.449313,2
峨眉山清音阁雷家大院养生度假酒店,29.577544577098,103.40073744711,2
峨眉山宾馆,29.60014,103.486703,3
五悦·悦心酒店(峨眉山黄湾小镇店),29.583772,103.452088,2
峨眉山珀荟酒店,29.598745,103.52742,
峨眉山纯院·良宿酒店,29.583638,103.479868,4
花筑·峨眉山四季印象酒店,29.572588308923,103.45554483817,2
橡树缘连锁精品主题酒店(峨眉山报国寺店),29.572971259216,103.45668409977,2
峨眉山楠亭轩酒店,29.575821,103.410677,2
峨眉山3077客栈,29.571623270512,103.45544334118,2
峨眉山花家过客栈,29.572675,103.458551,2
峨眉山怡游民宿,29.588367,103.442375,2
峨眉山山居日记民宿,29.582189,103.446221,2
峨眉山凯悦商务酒店,29.606997,103.490264,2
峨眉山途窝假日庄园(观景楼),29.577207,103.412364,3
峨眉山森呼吸民宿,29.586261,103.445172,2
峨眉山遇见你民宿,29.585296,103.456511,2
峨眉山浩南度假精品民宿,29.586206,103.447641,3
峨眉山秀园宾馆,29.602088333195,103.49933996176,3
峨眉山神水大酒店,29.599513202999,103.49962224866,2
峨眉山普思假日酒店,29.572843336714,103.45847174542,2
峨眉山芷筑温泉度假酒店,29.578895,103.476375,5
峨眉山归宿客栈,29.584086,103.452451,2
峨眉山水喜客栈,29.587346691482,103.29681019577,2
峨眉山卷舒堂度假酒店,29.569016,103.466208,4
峨眉山秀湖阳光酒店,29.582955494861,103.47801099545,2
峨眉山山神酒店,29.572989142963,103.45784596842,3
维也纳酒店（峨眉山高铁站店）,29.579705,103.470378,3
峨眉山逸鑫商务酒店,29.603298,103.49858,2
峨眉山恒邦艾美度假酒店,29.575212,103.463796,5
峨眉山上座酒店,29.576179,103.45164,2
峨眉山雷洞坪留香阁饭店,29.543583,103.339684,2
峨眉山金顶大酒店(悦霞楼),29.52735,103.343513,3
峨眉山养心寨酒店,29.590979,103.296686,2
盛世樊花艺术酒店(峨眉山阿富尔连锁店),29.601071,103.510011,2
峨眉山兴鑫商务酒店,29.628398,103.501126,2
峨眉山爱米酒店,29.585817,103.445851,2
峨眉山月亮湾酒店,29.57255,103.457793,2
峨眉山大清帝国民宅,29.63202,103.402561,2
峨眉山尚品酒店,29.581723331297,103.41442392815,2
峨眉山乐为客轻居酒店,29.573240297598,103.45836113763,2
峨眉山浅茶居客栈,29.589998,103.443598,2
峨眉山金顶大酒店,29.527108183041,103.34462453667,3
峨眉山名山大酒店(泰式风情楼),29.544553,103.34068,3
峨眉山浥栈民宿,29.585118,103.454517,2
峨眉山一方民宿,29.577084,103.528891,2
峨眉山金顶山庄,29.526664300303,103.34279342429,3
峨眉山方聚设计师民宿,29.586997,103.449221,4
峨眉山友宜大酒店,29.602841110424,103.49513837672,
峨眉山云海金龙酒店,29.529378,103.342846,3
峨眉山墨庄·不壹酒店,29.626654,103.498536,4
峨眉山秀色饭店,29.57211,103.454879,2
峨眉山零公里紫仙居休闲酒店,29.587248,103.297223,2
峨眉山般若·莲客栈,29.572745,103.457705,2
峨眉山原舍酒店,29.571689,103.454824,2
峨眉山缘栖智家酒店,29.585601,103.445819,2
峨眉山七里坪怡然居,29.587148,103.298678,
峨眉山鱼跃家民宿,29.589876,103.443855,2
峨眉山佑客酒店,29.596998,103.516717,2
峨眉山云境别院,29.596976891699,103.28566027362,2
峨眉山吾栖民宿,29.588503,103.444595,2
峨眉山瑞家酒店,29.571631,103.453557,2
峨眉山月光印象酒店,29.596004,103.515876,2
峨眉山家之旅酒店,29.572283,103.455181,
峨眉山雷洞坪天秀饭店,29.544114673062,103.33980266412,2
峨眉山温泉源头大酒店,29.583499,103.413506,3
峨眉山恬雅居民宿,29.587264,103.4453,
灵秀印象酒店(峨眉报国寺店),29.57088580811,103.45511418673,3
峨眉山世纪阳光大酒店,29.600854372293,103.50794484043,5
洪雅七里坪智选假日酒店,29.566656,103.261695,4
峨眉山竹间私汤民宿,29.575737,103.447725,3
全季酒店(峨眉山店),29.601287,103.504874,3
峨眉山华生酒店(禅林温泉·雅舍),29.59626,103.503727,4
7天连锁酒店(峨眉山好吃街店),29.602984397873,103.49930132493,2
峨眉山红珠山宾馆,29.57031,103.4496529,5
峨眉山天和大酒店,29.601049304184,103.50861542665,3
峨眉山书香年华酒店,29.615277,103.497888,4
峨眉山希乐尔酒店,29.609745,103.506497,3
峨眉山巨峰楼大酒店,29.544285848271,103.33978872343,2
峨眉山半山居,29.559665,103.423171,4
峨眉山蓝色帆船主题酒店,29.573171,103.458157,2
欢墅 · 度假别墅（峨眉山名山路店）,29.583594,103.464011,4
峨眉山好多熊猫酒店,29.582827671992,103.47912120813,3
峨眉山金山饭店,29.545129,103.339898,2
峨眉山橙堡假日酒店,29.579842,103.479414,4
峨眉山丽呈睿轩酒店,29.566406,103.464579,4
峨眉山竹隐苔客栈,29.572171,103.279695,2
汉庭酒店(峨眉山店),29.598382,103.527452,2
峨眉山嘉乐酒店,29.580098,103.254057,2
如家酒店(峨眉山步行街店),29.603966298157,103.49241288501,2
峨眉山简·居民宿,29.5894363739,103.442529506,2
峨眉山仙悦国际酒店(源头氡温泉),29.583781888912,103.41269382433,3
DreamTravel旅途公寓(峨眉山七里坪店),29.570921,103.263115,
峨眉山念庐酒店,29.599516,103.524648,4
峨眉山雷洞坪佛光饭店,29.545043663227,103.33991453145,2
峨眉山佳源商务酒店,29.601944,103.508896,2
峨眉山车场假日酒店,29.587434,103.297111,
峨眉山禅林雅舍酒店,29.574145017231,103.44932775648,2
峨眉山园达大酒店,29.543476,103.340086,3
峨眉山雷洞坪奇香居饭店,29.544850146642,103.33986527588,2
峨眉山弥宿,29.58613,103.450753,2
峨眉山秀湖度假山庄,29.578998132657,103.4727024757,3
安逸158峨眉店,29.600898182578,103.51052514802,2
峨眉山一品饭店,29.576584592403,103.40269982236,2
OYO峨眉山顺利树商旅旅店,29.599976540406,103.52670970218,2
峨眉山平安山庄,29.577569095614,103.41083322468,
峨眉山里好精品民宿,29.606155,103.373913,2
峨眉山环盟快捷酒店,29.603607134665,103.49261773106,2
登巴国际连锁青旅客栈(峨眉山报国寺店),29.573265543662,103.45768433585,2
峨眉山金丝楠博物馆酒店,29.597482,103.490416,3
峨眉山Me+青年旅舍,29.572828,103.457659,2
峨眉山凯宾洲际酒店,29.599924484489,103.52570475143,3
峨眉山竹里馆文化主题酒店,29.586857,103.296724,2
峨眉山然然馨家民宿,29.584345,103.454531,2
峨眉山天逸商务酒店,29.597342,103.50428,2
青未酒店(峨眉山七里坪店),29.572112451518,103.28002621517,2
峨眉山朴宿客栈,29.584396,103.453847,2
斯维登家蜓酒店公寓（峨眉山高铁站店）,29.576721,103.467485,4
峨眉山峨眉记忆,29.602868,103.285844,2
峨眉山山里红酒店,29.587089,103.298619,
峨眉山颐和小宿民宿,29.584395,103.452217,2
峨眉山黄湾小镇不停民宿,29.584175,103.452271,2
峨眉山峨麓酒店,29.572362,103.455834,
峨眉山龙鑫舫庭院·度假酒店,29.573232390294,103.45937096818,3
峨眉山萤火虫民宿,29.58462,103.454556,2
峨眉山红堂旅社,29.606199,103.572411,2
TOWO上品酒店(峨眉山万年寺店),29.597643,103.386058,2
峨眉山阳光酒店,29.581810452166,103.41443280113,2
峨眉山峨圣山庄,29.568096,103.41652,2
峨眉山碧翠竹酒店,29.579527,103.406187,
峨眉山墨客·自在酒店,29.597196854436,103.38606284274,
峨眉山幽雅印象酒店,29.573322,103.453629,
峨眉山心港湾酒店,29.605073,103.488173,
峨眉山欣安里民宿,29.586049,103.450767,
峨眉山云水瑶客栈,29.587945,103.295635,2
峨眉山竹韵小院,29.576017,103.448083,2
峨眉山锦里假日酒店,29.597248501222,103.4935691368,
7天连锁酒店(峨眉山中心店),29.60754457724,103.49215729442,2
峨眉山佛光宾馆,29.600163362653,103.49401313865,
峨眉山秀湖半岛熊猫主题度假酒店,29.582721,103.480709,
峨眉山原乡美宿民宿,29.589381,103.442322,2
峨眉山林海飞雪酒店,29.587239285724,103.29862786939,
TOWO上品酒店(峨眉山零公里店),29.586603,103.296813,3
峨眉山红珠山宾馆晴云旅舍,29.57018841,103.4495078,2
峨眉山梵云居民宿,29.58628,103.444962,2
峨眉山龙凤休闲庄,29.58799590585,103.39085422858,2
峨眉山富华酒店,29.571670320803,103.45443229393,2
峨眉山飘香饭店,29.54363180441,103.33997288347,2
峨眉山生态茶艺园,29.578542,103.403135,2
乐山峨眉山悦山民宿(10号店),29.58381,103.462715,
峨眉山悦宾酒店,29.572332484319,103.45438571684,2
乐山峨眉山博睿雅居民宿,29.569304,103.442116,
峨眉山如舍客栈,29.580472638907,103.46689803297,2
峨眉山民生酒店,29.545372051108,103.33997790139,2
峨眉山梅龙客栈,29.596577520914,103.52803794471,2
峨眉山鸿兆酒店,29.572774,103.458321,2
峨眉山木香客栈,29.572245,103.412682,2
峨眉山爱尚逸家酒店,29.600476315603,103.49991902058,2
见微·峨眉民宿,29.574214,103.286352,2
峨眉山鑫源酒店,29.587496,103.296732,2
峨眉山恒缘商务宾馆,29.582563,103.470923,
峨眉山戚豆腐客栈,29.575102,103.284516,
峨眉山尚9商务酒店,29.605139902617,103.49003896686,2
峨眉山典尚民宿,29.588357,103.471762,2
峨眉山松蓝酒店,29.571516,103.45333,2
峨眉山索道公司招待所,29.538196,103.342121,2
峨眉山鑫茂商务酒店,29.601638,103.509486,
峨眉山黄湾小镇驼铃民宿,29.587128,103.443291,
峨眉山U&WEHOME客栈,29.572127,103.453574,
峨眉山湖边度假酒店,29.576070632552,103.45208096584,2
峨眉山廊桥客栈,29.580476,103.467944,
峨眉山悦途民宿,29.587467,103.44582,2
峨眉山胜利酒店,29.600583291455,103.52570028512,2
峨眉山美食美客快捷酒店,29.581931544695,103.4142555008,2
峨眉山亨堡酒店,29.59756789809,103.52026472664,3
峨眉山品善家园客栈,29.585139,103.456976,2
峨眉山万年寺天然居酒店,29.597916405396,103.38575763792,
峨眉山瑾轩阁休闲山庄,29.579861,103.292753,2
峨眉山佛光饭店,29.5816373650201,103.414424012334,
峨眉山晨缘峨眉小筑,29.573028,103.458248,2
峨眉山零公里零点客栈,29.586703,103.29702,
峨眉山和平旅馆,29.605258,103.498164,2
峨眉山景湾民宿,29.583964,103.451177,2
峨眉山虎啸商务旅社,29.604875,103.496369,
峨眉山仙源酒店,29.57200255051,103.4530626833,
峨眉山乐贤居,29.576449360534,103.41064009261,
峨眉山涵山驿自然人文主题亲子酒店,29.569175413362,103.44176996331,2
乐山峨眉山（智家名宿）风景区山门口轻奢标间公寓,29.585657,103.44581,
峨眉山金盾别墅宾馆,29.596374219487,103.50180882093,2
峨眉山优微致家酒店,29.571921373903,103.45344936886,2
峨眉山眷山客栈,29.584104,103.451211,2
峨眉山宜馨阁客栈,29.5852,103.450312,2
峨眉山枫叶宜家酒店,29.597519794591,103.38602657273,2
峨眉山梦想家酒店,29.572562,103.457542,2
峨眉山帝豪酒店,29.571981706033,103.45530922609,
峨眉山雨溪民宿,29.586104,103.44506,2
峨眉山碧水蓝天酒店,29.578067,103.412777,2
峨眉山乐一家酒店,29.571736,103.454954,2
峨眉山晗昤主题酒店,29.569810983952,103.45749334372,2
乐山峨眉山依翠民宿,29.59456,103.51427,
峨眉山卉春饭店,29.5816373650201,103.414424012334,
峨眉山风林月山庄,29.604416932464,103.37218992993,2
峨眉山风林月山庄,29.604416932464,103.37218992993,2
峨眉山红秀酒店,29.572189721359,103.45522747572,2
峨眉山云雅酒店,29.584021,103.452477,2
欢墅 · 精品度假别墅(峨眉山青庐店),29.575920146603,103.4670909884,4
乐山锦尚公寓(24号店),29.568169,103.465675,
乐山金沟林避暑山庄,29.4880211074759,103.377497981747,
峨眉山茗秀雅休闲庄,29.587697185395,103.39117418601,2
峨眉山双泉休闲庄,29.607446,103.34251,
峨眉山QQe家酒店,29.599272640878,103.39666712428,2
峨眉山写庭客栈,29.570088,103.46012,
峨眉山半山云岭度假酒店,29.598707,103.283839,2
峨眉山半岭上木舍,29.574613,103.284169,
峨眉山九岭岗旅农家乐,29.566345448574,103.35938968487,2
峨眉山太子坪旅饭店,29.532755,103.336505,
峨眉山金茂酒店,29.571288553035,103.4531595389,2
峨眉仙山度假酒店,29.581846,103.414305,2
峨眉山湖畔人家客栈,29.577915,103.403541,2
峨眉山梵米林酒店,29.573371,103.458511,1
峨眉山朝拜酒店,29.581656,103.467426,2
峨眉山皇冠酒店,29.607891115679,103.49210498699,2
峨眉山市安康居,29.602156,103.502594,
峨眉山顺鑫小筑酒店,29.572391332054,103.45513613782,2
峨眉山清秀酒家,29.577855,103.403644,2
峨眉山市光阳旅社,29.606084,103.568624,2
峨眉山雨山居酒店,29.575924044988,103.45155541547,2
峨眉山雨山居酒店,29.575924044988,103.45155541547,2
峨眉山雅洁商务旅社,29.609556444121,103.49685377519,
峨眉山华兴商务酒店,29.598001351345,103.52750199379,2
峨眉山望湖客栈,29.58322,103.412629,2
峨眉山美居酒店,29.596264,103.504844,4
峨眉山老磨房酒店,29.571828305388,103.45487302868,2
峨眉山水井湾山庄,29.571085,103.426517,2
峨眉山山下民宿,29.584288,103.451292,2
峨眉山水木居客栈,29.586423,103.445386,2
峨眉山常来小筑民宿,29.585024,103.451023,2
峨眉山惠鑫民宿,29.584442,103.453403,2
峨眉山木槿亿家民宿,29.590093,103.443869,2
峨眉山河沐民宿,29.584833,103.454927,2
峨眉山暖途客栈,29.587456,103.441096,2
峨眉山鑫和山庄,29.587295,103.294969,2
峨眉山月牙民宿,29.586065,103.450559,2
乐山一月民宿,29.5841,103.45121,
峨眉山名秀酒店,29.572040951834,103.45316882323,2
峨眉山通龙酒店,29.579264,103.405723,2
峨眉七里坪维慈美公寓,29.507067,103.400934,2
峨眉山世纪阳光上塞酒店,29.601317,103.504381,4
峨眉山客得平客栈,29.58546,103.45056,2
峨眉山兰桂居休闲山庄,29.568233,103.417029,2
峨眉山市湖宾饭店,29.577809176582,103.40285417255,2
峨眉山可以山庄,29.569139939554,103.41563793843,2
峨眉山兰桂居休闲山庄,29.568233,103.417029,2
峨眉山市湖宾饭店,29.577809176582,103.40285417255,2
峨眉山可以山庄,29.569139939554,103.41563793843,2
峨眉山紫雾度假山庄,29.59844,103.291204,
峨眉山铭钰客栈,29.584104,103.451211,2
峨眉山云峰假日酒店,29.572142,103.453628,
峨眉山雅阁酒店,29.585651613604,103.29874493437,2
峨眉山爱琴海岸主题酒店,29.572465,103.457964,3
峨眉山惠比特商务酒店,29.598210257806,103.51146416563,2
峨眉山利苑酒店,29.571798,103.454431,2
峨眉山驿路时光精品民宿,29.594836,103.486888,2
峨眉山秀山饭店,29.568969,103.441255,2
峨眉山行缘居养心公寓,29.596105308317,103.38573670848,2
安宿里回到峨眉套房酒店,29.57338403006,103.45880123168,4
峨眉山良栖·山院客栈,29.57178,103.45467,2
峨眉山杏雅苑客栈,29.590538,103.443365,2
峨眉山富嘉源酒店,29.573054074779,103.45717622302,2
峨眉山景然酒店,29.573075,103.458762,3
峨眉山清洁酒店,29.577498,103.402837,2
峨眉山明媚酒店,29.569797,103.458078,
峨眉山陌野民宿,29.586413,103.445417,2
峨眉山祥云度假酒店,29.577133422136,103.45206801137,2
峨眉山金徕酒店,29.571615773399,103.45456725009,
峨眉山俏皮猴主题文化酒店,29.573104395927,103.45736765919,2
峨眉山一山归心客栈,29.566985658046,103.41768370493,2
峨眉山苏格快捷酒店,29.600535447326,103.48600087719,2
峨眉山绮峰楼度假庄园,29.579347,103.405668,2
峨眉山龙景酒店,29.574764,103.452051,2
峨眉山万年宾馆,29.597159972068,103.38585684236,2
峨眉山乐途主题酒店,29.572498156211,103.45752351701,2
峨眉山三合家饭店,29.543572656296,103.33920759382,2
峨眉山祥和休闲庄,29.575424,103.410327,
峨眉山景乡酒店,29.571946357217,103.45309978337,1
峨眉山天景酒店,29.572121,103.453798,2
峨眉山彩云居商务酒店,29.572255710377,103.45371757427,
峨眉山维莱士酒店,29.59543,103.515035,
峨眉山星月酒店,29.572631493839,103.4577058811,2
峨眉山景来客栈,29.585406,103.449064,2
峨眉山清音阁东进旅店,29.576673,103.402608,1
峨眉山梅婷酒店,29.572060460146,103.45359951806,2
峨眉山黄帝大酒店,29.583765371553,103.46890714679,2
峨眉山雅乐居休闲庄,29.596056,103.289681,
峨眉山伏虎山庄,29.568954,103.440661,2
